id,title,genres,popularity,rating,description,image_url
3704,Zenryoku Usagi,['comedy'],13240,6.05,"Zenryoku Usagi are hardworking construction builders — who happen to be rabbits — with a simple motto: ""Zenryoku+Dai-ichi"" (""Give everything you've got and be #1."") The animated shorts were aired in Japan within the Chibi Ani Gekijō (Tiny Anime Theater) program on Friday or Saturday mornings, depending on the station. Ikeda and Media Factory have created two books and numerous spinoff goods featuring the characters. 

(Source: Saikin Anime Jōhō)",https://cdn.myanimelist.net/images/anime/12/51631.jpg
3720,Jack to Mame no Ki,['fantasy'],11689,6.33,"An old fairy tale gets some new wrinkles in this fanciful animated adaptation. After young Jack is conned into trading his family's prize cow for a handful of beans, he plants them and discovers they produce a magical vine that rises through the clouds. Climbing the beanstalk, Jack encounters a strange and remarkable world ruled by the magical Princess Margaret. The princess is in love with Prince Tulip despite his unattractive features and harsh personality, but as it turns out, this is the work of Madam Noir, an evil witch who has cast a spell on the princess so she will marry Tulip, her only son. Can Jack help the princess avoid this awful fate? Directed by Japanese animator Gisaburo Sugii, this free adaptation of Jack and the Beanstalk has won a cult following for its fanciful story and wildly colorful design.",https://cdn.myanimelist.net/images/anime/2/11749.jpg
3723,Koala Boy Kokki,['comedy'],13862,6.31,"Adventures of the Little Koala focused on the adventures of Roo Bear, and his family, who were Koalas, and his friends, Nick, Pamie (penguins), Floppy, Mimi (rabbits), Betty (koala), the bully Walter (kangaroo) and countless others. There was also an old character named Weather, who could forcast the weather, and his gliding friend Mingle, a young animal who was apparently an orphan. 

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/1190/99516.jpg
3724,Taiko no Tatsujin,[],13152,5.92,A series of four minute claymation shows. Each episode shows the different antics of the various Taiko no Tatsujin characters.,https://cdn.myanimelist.net/images/anime/12/6534.jpg
3726,Karasu Tengu Kabuto: Ougon no Me no Kemono,"['action', 'adventure', 'drama']",11748,5.69,"Kabuto is a tengu who has to save a princess from fortress which is full of monster-mecha hybrids in an alternate reality of feudal Japan. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1089/96966.jpg
3727,Doraemon Movie 01: Nobita no Kyouryuu,"['adventure', 'comedy']",6640,7.18,"Nobita finds a fossilized dinosaur egg by accident, and with the help of Doraemon's tools, they hatched the egg and began raising the dinosaur. Knowing that they can't keep the dinosaur forever, Nobita was forced to send it back to prehistoric times where a group of hunters from the future threatens to endanger the dinosaurs. Determined to save the dinosaurs from the claws of the hunters, Doraemon and the gang returns to the past and sets out in a prehistoric adventure. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/4/72405.jpg
3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,['drama'],10369,6.89,"An OVA depicting the early events of the Glass no Kamen series.

Kitajima Maya is a young girl from a poor background with no talents of use to school or her widowed mother. However, she is obsessed with movies, theatrical plays and TV dramas-to the point of remembering every line from a movie she's seen once, and dramatically acting out the stories, including every character, for anyone who will listen. One day, she encounters an old woman with a scarred face who claims that Maya is the girl she's been looking for-for the old woman has spent years protecting the rights to a 'legendary' play.",https://cdn.myanimelist.net/images/anime/1788/97618.jpg
3735,Ryuuseiki Gakusaver,"['action', 'comedy', 'sci-fi']",11402,6.51,"A gigantic meteorite landed on earth a few years back. A mysterious capsule believed to have belonged to the aliens was discovered. Called the ""black box,"" an international organization called ""Project BB"" was created to research it.

Eight boys, including Manabu Yoshimura, attend International Academy, a school located near Project BB headquarters. They are enticed by their teacher Toukichi Hashiba's promise of ""I'll give you class credit,"" and end up getting involved in his experiment. The experiment was to enter the eight empty chambers of meteorite. According to Hashiba's theory, the meteorite should strongly respond to strong human thoughts. He tells them to have a clear image of a great looking gigantic robot; if they do, something should happen...

Then, a big spaceship appears in the sky and an alien calling himself Wercury appears in a 3-D image. He tells them he is from the Star of Prokimasi and that he has come to collect the meteorite of the Choshin people. If they do not hand it over, he will challenge the earth beings to a battle. Manabu and his friends are confused by the unexpected turn of events but the meteorite responds to the thoughts of the group and suddenly starts to transform itself into a gigantic robot. Then, attacked by the invading Prokimasi robot, they are forced to pull their strength together and fight back. But it is extremely difficult to put the wills of the eight together as one and the robot cannot fight in the way it should. The gigantic robot that Hashiba named ""Gakusaver"" and Manabu's eight; can they manage to protect Earth and the meteorite from the Prokimasi invasion?

(Source: King Records)",https://cdn.myanimelist.net/images/anime/1625/97695.jpg
3736,Parappa the Rapper,"['comedy', 'fantasy']",8731,6.3,"Parappa is just your ordinary talking dog; he enjoys spending time with his friends, listening to music, and going on adventures. Together with his friends, Parappa gets into many strange situations, all the while learning to navigate through life, get along with his friends, and pine for the girl of his dreams, Sunny Funny.

Based on an equally quirky rhythm game, Parappa the Rapper boasts a unique flat style, blasts of color, and a string of strange but charming characters. Among Parappa’s friends are an anthropomorphized blue cat, lamb, and even a flower.

Parappa's adventures range from the ordinary to the bizarre. He crosses paths with mischievous baddies, helps resolve questions of friendship and love, and even goes on trips through time itself. Nothing can change Parappa's positive outlook on life.",https://cdn.myanimelist.net/images/anime/1833/143171.jpg
3737,Usavich,"['adventure', 'comedy']",7687,6.87,"Collection of animated shorts from MTV Japan and produced by Studio Kanaban that follows the misadventures of Kirenenko and Putin, two rabbits stuck in a Russian prison.",https://cdn.myanimelist.net/images/anime/4/15660.jpg
3738,Usavich II,"['adventure', 'comedy']",8692,7.04,"The adventures of Putin and Kirenenko, two rabbits stuck in a Russian prison, continue as they make their escape and try to avoid the fearsome Soviet bunnies on their trail!",https://cdn.myanimelist.net/images/anime/5/15661.jpg
3743,Murder,"['award winning', 'mystery']",11139,5.16,Short animated film by acclaimed multi-talented artist Makoto Wada.,https://cdn.myanimelist.net/images/anime/3/6634.jpg
3744,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,"['award winning', 'drama', 'romance']",8078,7.48,"A full-scale historical drama set in the last days (the year 1574) of the Sengoku Era of feudal Japan. It is the story of the Nohara family, who has been transferred into the Sengoku Era by time warp, and a tragic love between a princess Ren Kasuga (a daughter of the feudal lord Kasuga at the Province of Musashi) and a samurai warrior Matabei Ijiri (a retainer of the Lord Kasuga).

(Source: Manabu Tsuribe)",https://cdn.myanimelist.net/images/anime/11/22026.jpg
3745,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,"['action', 'adventure', 'comedy']",6612,7.11,"An action adventure film set in a imaginary southern island in the Indian Ocean. The evil secret society, ""White Snake"" abducted Shinnosuke and Prince Sunnokeshi of the Buri Buri Kingdom, who looks very much like Shinnosuke, in order to get the kingdom's hidden treasure in the golden palace underground. Shinnosuke's parents, Hiroshi and Misae fight with Lulu, the major of the palace guard of the kingdom, against White Snake, trying to recapture Shinnosuke and the prince. 

(Source: Manabu Tsuribe)",https://cdn.myanimelist.net/images/anime/8/22020.jpg
3751,Sekai Meisaku Douwa: Mori wa Ikiteiru,['fantasy'],10949,6.73,"Twelve Months is the story of an orphaned girl named Anya. When a spoiled princess, who is also orphaned, sees a picture of a Galanthus, she immediately wants one. However, the Galanthus only blooms in spring, in the month of April. It is New Year's Eve and there was no way that such a flower can be found in the middle of the winter. The princess offers a basket of gold to anyone who can bring her a bag of Galanthus.",https://cdn.myanimelist.net/images/anime/1263/131904.jpg
3752,Nagagutsu wo Haita Neko: 80-nichikan Sekai Isshuu,['adventure'],11001,6.79,"Brave cat Pero once had a bet with treacherous multimillionarie Grumon that he can travel around the world in 80 days. The stake is high, in case of success Grumon will give all of his fortune to Pero, but in case of failure Pero becomes slave of Grumon for the rest of his life. Pero departs together with his faithful friends behemoth Kato and brave Small Mouse. Grumon tries everything to prevent their arrival to the finish. 

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/6/61463.jpg
